Time	gauge_0	gauge_1	gauge_2	gauge_3	gauge_4	gauge_5	gauge_6	gauge_7	gauge_8	gauge_9	gauge_10	gauge_11	gauge_12	gauge_13	gauge_14	gauge_15	gauge_16	gauge_17	gauge_18	gauge_19	gauge_20	gauge_21	gauge_22	gauge_23	gauge_24	gauge_25	gauge_26	gauge_27	gauge_28	gauge_29	gauge_30	gauge_31	gauge_32	gauge_33	gauge_34	gauge_35	gauge_36	gauge_37	gauge_38	gauge_39	gauge_40	gauge_41	gauge_42	gauge_43	gauge_44	gauge_45	gauge_46	gauge_47	gauge_48	gauge_49	gauge_50	gauge_51	gauge_52	gauge_53	gauge_54	gauge_55	gauge_56	gauge_57	gauge_58	gauge_59	gauge_60	gauge_61	gauge_62	gauge_63	gauge_64	gauge_65	gauge_66	gauge_67	gauge_68	gauge_69	gauge_70	gauge_71	gauge_72	gauge_73	gauge_74	gauge_75	gauge_76	gauge_77	gauge_78	gauge_79
18.5604	-0.00183108	-0.00265684	-0.00349505	-0.00422678	-0.00475003	-0.00499302	-0.0049464	-0.0045999	-0.00391362	-0.00285157	-0.00142617	0.000276956	0.00211009	0.0038907	0.00545071	0.00669167	0.00760034	0.00822721	0.00863427	0.00886145	0.00894561	0.00893924	0.00890187	0.00888443	0.00890299	0.00890961	0.00878804	0.00839577	0.00762808	0.00646921	0.00499548	0.00333182	0.00159671	-9.88962e-05	-0.0016602	-0.00300667	-0.00405065	-0.00472813	-0.00500446	-0.00489702	-0.0044957	-0.00390096	-0.0032342	-0.00257869	-0.0019628	-0.00137866	-0.000813075	-0.000251681	0.000335655	0.00100644	0.00183069	0.00285018	0.00407104	0.00546969	0.00698534	0.00850988	0.00988816	0.0109452	0.0115289	0.0115767	0.0111431	0.0103042	0.00918544	0.00789628	0.0065245	0.00515145	0.00385251	0.00269325	0.0017199	0.000942023	0.00032054	-0.000219681	-0.000767775	-0.0013971	-0.00213188	-0.00293971	-0.00373788	-0.00441807	-0.00486314	-0.0049844
18.5703	-0.00169189	-0.00251354	-0.0033636	-0.00412348	-0.00468858	-0.00498256	-0.00498732	-0.0046971	-0.00407139	-0.00307004	-0.00169704	-2.93085e-05	0.0017941	0.00359113	0.00518922	0.00647959	0.00743854	0.00810996	0.00855511	0.00881393	0.00892261	0.00893255	0.00890364	0.00889045	0.00891604	0.00894069	0.00885426	0.00851402	0.00780734	0.00670509	0.00527297	0.00363197	0.00190048	0.00018986	-0.00140088	-0.00279038	-0.00388932	-0.00462966	-0.0049708	-0.00491917	-0.00456187	-0.0039956	-0.0033426	-0.0026913	-0.0020761	-0.00149306	-0.000930215	-0.000374546	0.000201128	0.000852338	0.00165	0.00263974	0.00383283	0.00521148	0.00672075	0.00825935	0.00967732	0.0107995	0.0114662	0.0115983	0.0112419	0.0104659	0.00939134	0.00812946	0.00676946	0.00539407	0.00408077	0.00289775	0.00189568	0.00109026	0.000448327	-0.000101589	-0.00064877	-0.00127093	-0.00199912	-0.00280824	-0.00362125	-0.00433244	-0.00482383	-0.00499992
18.5802	-0.00155305	-0.00236895	-0.00322858	-0.00401442	-0.00461957	-0.00496367	-0.00501935	-0.00478473	-0.00421939	-0.00327938	-0.00196058	-0.000331258	0.00147845	0.00328827	0.00492164	0.00625999	0.00726905	0.00798555	0.00846955	0.00876095	0.00889522	0.00892252	0.00890308	0.00889416	0.00892585	0.00896671	0.00891313	0.00862317	0.00797719	0.00693308	0.00554524	0.00392998	0.00220529	0.000482563	-0.00113553	-0.002566	-0.00371839	-0.00452088	-0.00492692	-0.00493322	-0.0046214	-0.00408578	-0.00344835	-0.0028024	-0.00218834	-0.00160644	-0.00104607	-0.000495518	6.94143e-05	0.000702055	0.00147373	0.00243362	0.00359806	0.00495495	0.00645517	0.00800426	0.00945791	0.0106415	0.0113892	0.0116077	0.0113282	0.0106179	0.00959028	0.00835845	0.0070128	0.00563739	0.00431161	0.00310606	0.00207572	0.0012423	0.000578804	1.78359e-05	-0.000529498	-0.0011448	-0.00186572	-0.00267456	-0.00350031	-0.00424022	-0.00477589	-0.00500663
18.5901	-0.00141484	-0.00222331	-0.00309034	-0.00389992	-0.00454326	-0.00493609	-0.00504268	-0.00486283	-0.00435757	-0.00347938	-0.0022164	-0.000628321	0.00116374	0.00298264	0.00464833	0.00603307	0.0070919	0.00785394	0.00837749	0.00870236	0.00886333	0.00890913	0.00890008	0.00889561	0.0089326	0.00898794	0.00896487	0.00872334	0.00813751	0.00715283	0.00581181	0.00422535	0.00251063	0.00077878	-0.000864538	-0.00233375	-0.00353805	-0.00440182	-0.00487284	-0.00493929	-0.00467403	-0.0041712	-0.00355122	-0.00291186	-0.00229947	-0.00171879	-0.00116068	-0.000614688	-5.95767e-05	0.000555507	0.00130188	0.00223194	0.00336696	0.00470048	0.00618909	0.0077452	0.00923053	0.0104719	0.0112981	0.0116044	0.0114021	0.0107595	0.0097818	0.00858278	0.00725411	0.00588102	0.00454474	0.00331803	0.00225997	0.00139823	0.000712117	0.000138741	-0.000409881	-0.00101876	-0.00173184	-0.00253899	-0.00337538	-0.00414171	-0.00471957	-0.00500442
18.6	-0.00127741	-0.00207692	-0.00294919	-0.00378029	-0.00445991	-0.00489991	-0.00505743	-0.00493146	-0.00448587	-0.00366984	-0.00246412	-0.000919964	0.00085059	0.00267478	0.00436969	0.00579907	0.00690717	0.00771509	0.00827885	0.00863803	0.00882676	0.00889226	0.00889453	0.00889489	0.00893646	0.00900462	0.00900976	0.00881472	0.00828825	0.00736403	0.00607223	0.00451757	0.00281592	0.00107806	-0.000588256	-0.00209399	-0.00334851	-0.00427257	-0.00480847	-0.00493717	-0.00471948	-0.00425155	-0.00365098	-0.00301946	-0.00240942	-0.00183009	-0.00127407	-0.000732137	-0.000185938	0.000412598	0.00113443	0.00203479	0.00313975	0.0044484	0.005923	0.00748277	0.00899583	0.010291	0.0111933	0.011587	0.0114634	0.0108905	0.00996546	0.00880198	0.00749294	0.0061246	0.00477985	0.00353346	0.00244837	0.00155811	0.000848405	0.000261279	-0.000289824	-0.000892834	-0.00159764	-0.0024017	-0.00324682	-0.00403723	-0.00465519	-0.00499304
18.6095	-0.00114611	-0.00193568	-0.00281094	-0.00366059	-0.0043732	-0.00485705	-0.00506346	-0.00498843	-0.00459977	-0.00384374	-0.00269437	-0.00119481	0.000551419	0.002377	0.00409696	0.00556741	0.00672226	0.00757456	0.00817755	0.00857052	0.00878696	0.00887249	0.00888659	0.00889207	0.00893757	0.00901651	0.00904668	0.00889434	0.008424	0.00755871	0.0063164	0.00479512	0.00310902	0.00136837	-0.000317748	-0.00185646	-0.00315757	-0.00413852	-0.0047366	-0.00492655	-0.00475606	-0.00432371	-0.00374368	-0.00312107	-0.00251396	-0.00193613	-0.00138201	-0.000843537	-0.000305078	0.000278541	0.00097753	0.00184955	0.00292511	0.00420853	0.00566746	0.00722763	0.00876361	0.0101068	0.0110796	0.0115563	0.0115095	0.0110058	0.0101341	0.00900744	0.00771987	0.00635846	0.00500763	0.00374381	0.00263351	0.00171573	0.000982491	0.000380872	-0.00017383	-0.000771803	-0.00146838	-0.00226826	-0.00311992	-0.00393129	-0.00458576	-0.00497331
18.619	-0.0010158	-0.00179422	-0.00267059	-0.00353672	-0.00428046	-0.00480672	-0.00506179	-0.00503679	-0.00470452	-0.00400853	-0.00291661	-0.00146376	0.000254786	0.00207816	0.0038201	0.00532969	0.0065305	0.00742729	0.00807001	0.00849748	0.00874257	0.0088492	0.00887611	0.00888725	0.00893635	0.00902463	0.00907778	0.00896622	0.00855084	0.00774497	0.00655411	0.00506884	0.00340111	0.00166063	-4.29501e-05	-0.00161266	-0.00295856	-0.00399522	-0.00465515	-0.00490688	-0.0047856	-0.00439065	-0.00383304	-0.0032207	-0.00261725	-0.00204116	-0.00148887	-0.000953486	-0.000421997	0.000147671	0.000824621	0.00166861	0.00271441	0.00397145	0.00541274	0.0069704	0.00852574	0.00991322	0.0109537	0.0115122	0.0115433	0.0111104	0.0102947	0.0092073	0.00794369	0.00659155	0.00523665	0.00395697	0.00282233	0.00187707	0.00111956	0.000502254	-5.72388e-05	-0.000650849	-0.00133905	-0.00213366	-0.00299016	-0.00382038	-0.00450936	-0.00494513
18.6286	-0.000886552	-0.00165275	-0.00252842	-0.00340897	-0.00418194	-0.00474912	-0.00505245	-0.00507662	-0.0048001	-0.00416413	-0.0031307	-0.00172647	-3.87311e-05	0.00177874	0.00353951	0.00508615	0.006332	0.00727332	0.00795619	0.0084188	0.00869345	0.00882228	0.00886301	0.00888035	0.0089328	0.0090292	0.00910345	0.00903051	0.00866882	0.00792263	0.00678499	0.00533829	0.00369173	0.00195435	0.000235886	-0.00136285	-0.00275173	-0.00384278	-0.00456413	-0.00487795	-0.00480791	-0.00445213	-0.00391882	-0.00331817	-0.0027192	-0.00214513	-0.00159466	-0.00106204	-0.00053679	1.98934e-05	0.000675641	0.001492	0.00250779	0.00373743	0.00515921	0.00671157	0.00828276	0.00971078	0.010816	0.0114548	0.0115651	0.0112043	0.0104468	0.00940114	0.00816401	0.00682349	0.00546663	0.00417273	0.00301473	0.00204215	0.00125972	0.000625568	6.00588e-05	-0.000529963	-0.00120976	-0.00199813	-0.00285778	-0.00370482	-0.00442626	-0.00490858
18.6381	-0.000758434	-0.0015114	-0.00238473	-0.00327763	-0.00407788	-0.00468447	-0.00503523	-0.00510808	-0.00488656	-0.00431044	-0.00333631	-0.00198258	-0.000328599	0.00147926	0.00325564	0.00483707	0.0061269	0.00711266	0.00783603	0.00833441	0.00863949	0.00879158	0.00884718	0.00887141	0.00892704	0.00903048	0.00912387	0.00908739	0.00877799	0.00809151	0.0070087	0.00560303	0.00398041	0.00224905	0.000518462	-0.00110736	-0.00253733	-0.00368134	-0.00446354	-0.0048397	-0.00482298	-0.00450789	-0.00400076	-0.0034133	-0.0028197	-0.00224801	-0.00169939	-0.00116926	-0.000649554	-0.000104875	0.000530527	0.00131974	0.00230538	0.0035067	0.00490724	0.00645162	0.00803522	0.00950003	0.0106668	0.0113843	0.0115759	0.0112869	0.0105899	0.00958858	0.00838041	0.00705392	0.00569724	0.00439085	0.00321058	0.00221095	0.00140305	0.000750945	0.000178176	-0.000409099	-0.00108059	-0.00186186	-0.00272306	-0.00358487	-0.0043367	-0.00486378
18.6476	-0.00063152	-0.00137046	-0.00223974	-0.00314301	-0.00396854	-0.00461297	-0.00500995	-0.00513133	-0.00496391	-0.00444739	-0.00353324	-0.00223172	-0.000614304	0.00118022	0.00296892	0.00458273	0.00591534	0.00694534	0.0077095	0.00824421	0.00858056	0.00875697	0.0088285	0.00886039	0.00891911	0.00902869	0.00913929	0.00913703	0.00887845	0.00825147	0.00722493	0.00586265	0.0042667	0.00254425	0.000804381	-0.000846517	-0.00231556	-0.00351106	-0.00435342	-0.0047922	-0.00483091	-0.00455769	-0.00407864	-0.00350594	-0.00291862	-0.00234974	-0.00180305	-0.00127516	-0.000760382	-0.000226743	0.000389211	0.00115184	0.00210728	0.0032795	0.00465716	0.00619102	0.00778367	0.00928152	0.0105065	0.0113007	0.0115754	0.0113583	0.0107238	0.00976923	0.0085925	0.00728246	0.00592816	0.00461109	0.00340976	0.00238348	0.00154965	0.000878521	0.000297243	-0.000288215	-0.000951603	-0.00172502	-0.0025863	-0.00346084	-0.00424095	-0.00481095
18.6571	-0.000505821	-0.00123008	-0.00209372	-0.00300537	-0.00385419	-0.00453483	-0.00497664	-0.00514649	-0.00503221	-0.00457493	-0.0037213	-0.00247351	-0.000895347	0.000882173	0.00267979	0.00432345	0.00569752	0.00677142	0.00757658	0.00814814	0.00851654	0.00871832	0.00880687	0.00884726	0.00890915	0.00902381	0.00914991	0.00917971	0.00897031	0.00840243	0.00743336	0.00611673	0.00455013	0.00283946	0.00109323	-0.000580651	-0.00208671	-0.0033321	-0.0042338	-0.00473529	-0.00483167	-0.00460127	-0.00415221	-0.00359586	-0.00301583	-0.00245026	-0.00190562	-0.00137981	-0.000869362	-0.000345821	0.000251616	0.000988281	0.00191359	0.00305602	0.0044093	0.00593022	0.00752863	0.0090558	0.0103356	0.0112043	0.0115623	0.0114184	0.010848	0.0099427	0.00879985	0.00750871	0.00615904	0.00483318	0.0036121	0.00255968	0.00169958	0.00100842	0.000417375	-0.000167248	-0.000822832	-0.00158778	-0.00244766	-0.00333309	-0.00413929	-0.00475036
18.6661	-0.000389126	-0.00109915	-0.00195615	-0.00287379	-0.00374255	-0.00445556	-0.00493811	-0.00515319	-0.00508781	-0.00468565	-0.00388913	-0.00269317	-0.00115401	0.000604153	0.00240689	0.00407604	0.00548761	0.00660225	0.00744598	0.00805251	0.00845165	0.00867816	0.00878372	0.00883293	0.00889796	0.00901654	0.00915565	0.00921347	0.00904854	0.00853546	0.00762123	0.00634939	0.00481275	0.00311576	0.00136633	-0.000327001	-0.0018658	-0.00315637	-0.00411283	-0.00467308	-0.00482502	-0.00463611	-0.0042169	-0.00367743	-0.00310525	-0.00254332	-0.00200077	-0.00147676	-0.000969881	-0.000454949	0.000126023	0.000838987	0.00173621	0.00285018	0.00417929	0.00568591	0.00728675	0.00883798	0.0101658	0.0111023	0.0115376	0.0114636	0.0109552	0.0100983	0.00898944	0.00771832	0.00637512	0.00504287	0.00380459	0.00272826	0.00184331	0.0011325	0.000531116	-5.36941e-05	-0.000702336	-0.00145889	-0.00231619	-0.00321003	-0.00403869	-0.00468648
18.675	-0.000273465	-0.000969013	-0.00181809	-0.00274008	-0.00362696	-0.00437083	-0.00489295	-0.005153	-0.00513558	-0.00478804	-0.00404889	-0.00290591	-0.00140784	0.000327919	0.00213267	0.00382488	0.00527253	0.0064274	0.00730976	0.0079516	0.0083821	0.00863423	0.00875776	0.00881664	0.00888508	0.00900686	0.00915772	0.00924165	0.00911951	0.00866048	0.0078018	0.00657653	0.00507209	0.00339128	0.00164125	-6.94329e-05	-0.00163918	-0.00297338	-0.00398363	-0.00460252	-0.00481079	-0.00466514	-0.00427737	-0.00375627	-0.00319296	-0.00263519	-0.00209492	-0.00157267	-0.00106892	-0.00056182	3.54712e-06	0.00069346	0.00156281	0.00264792	0.00395176	0.00544214	0.00704268	0.00861477	0.00998747	0.0109895	0.0115012	0.0114981	0.0110533	0.0102468	0.00917416	0.00792525	0.00659057	0.00525371	0.00399956	0.00289997	0.00199006	0.00125883	0.00064603	6.00543e-05	-0.000582071	-0.0013299	-0.00218349	-0.00308411	-0.00393335	-0.00461616
18.6839	-0.000158861	-0.000839731	-0.00167974	-0.00260441	-0.00350766	-0.00428082	-0.00484131	-0.00514603	-0.00517557	-0.00488212	-0.00420046	-0.00311153	-0.0016565	5.39281e-05	0.00185751	0.00357026	0.00505248	0.00624695	0.00716793	0.00784539	0.00830781	0.00858639	0.00872888	0.00879834	0.00887054	0.00899488	0.0091563	0.0092645	0.00918333	0.00877748	0.00797487	0.00679784	0.00532779	0.00366563	0.00191762	0.00019182	-0.00140709	-0.00278331	-0.00384629	-0.00452358	-0.00478871	-0.00468816	-0.00433343	-0.00383219	-0.00327883	-0.00272584	-0.00218806	-0.00166753	-0.00116653	-0.000666526	-0.000115882	0.000551664	0.00139345	0.00244937	0.00372692	0.00519926	0.00679687	0.00838666	0.00980096	0.0108661	0.0114533	0.0115222	0.0111421	0.0103881	0.0093537	0.00812918	0.00680509	0.00546545	0.00419685	0.00307475	0.00213986	0.00138751	0.000762212	0.000174088	-0.000462037	-0.00120091	-0.00204975	-0.00295554	-0.00382352	-0.00453961
18.6929	-4.5293e-05	-0.000711402	-0.00154121	-0.00246707	-0.00338488	-0.00418573	-0.00478338	-0.00513204	-0.00520793	-0.00496788	-0.00434376	-0.00330983	-0.00189969	-0.000217362	0.00158181	0.00331251	0.00482764	0.00606098	0.0070205	0.00773384	0.00822871	0.00853456	0.00869698	0.00877795	0.00885437	0.00898082	0.0091514	0.00928216	0.00924013	0.00888648	0.00814029	0.00701305	0.00557952	0.00393842	0.00219503	0.000456505	-0.0011698	-0.00258636	-0.0037009	-0.00443625	-0.00475866	-0.00470514	-0.00438487	-0.00390503	-0.00336274	-0.00281516	-0.00228016	-0.00176136	-0.00126276	-0.000769162	-0.000232347	0.00041356	0.00122814	0.00225466	0.00350499	0.00495757	0.00654971	0.00815408	0.00960671	0.0107325	0.0113939	0.0115364	0.0112216	0.0105217	0.00952774	0.00832977	0.00701837	0.00567784	0.00439627	0.00325253	0.00229273	0.00151863	0.000879778	0.000288502	-0.00034224	-0.00107204	-0.00191515	-0.00282456	-0.00370944	-0.00445703
18.7018	6.729e-05	-0.000584123	-0.00140278	-0.00232822	-0.00325885	-0.00408576	-0.00471932	-0.00511091	-0.00523279	-0.00504536	-0.00447871	-0.0035006	-0.00213714	-0.000485502	0.00130598	0.00305195	0.00459821	0.00586962	0.00686751	0.00761692	0.00814472	0.00847862	0.00866194	0.00875539	0.00883656	0.00896477	0.00914323	0.00929483	0.00928999	0.00898754	0.0082979	0.00722186	0.00582691	0.00420929	0.0024731	0.000724309	-0.000927582	-0.00238274	-0.00354757	-0.00434054	-0.00472063	-0.00471604	-0.00443149	-0.00397459	-0.00344456	-0.00290307	-0.00237118	-0.00185417	-0.00135768	-0.000869815	-0.000345939	0.000279099	0.00106691	0.00206388	0.00328618	0.00471739	0.00630159	0.0079175	0.00940516	0.0105889	0.011323	0.0115412	0.0112913	0.0106475	0.00969596	0.0085267	0.00723009	0.00589061	0.00459763	0.00343319	0.00244867	0.00165226	0.000998836	0.000403368	-0.000222648	-0.000943331	-0.00177985	-0.0026914	-0.00359133	-0.00436863
18.7107	0.000178961	-0.000457926	-0.00126458	-0.0021881	-0.00312979	-0.0039811	-0.00464928	-0.00508256	-0.00525023	-0.00511456	-0.00460524	-0.00368365	-0.00236852	-0.000750072	0.00103043	0.00278892	0.00436441	0.00567297	0.00670899	0.00749463	0.00805577	0.00841847	0.00862365	0.00873059	0.00881711	0.00894685	0.00913177	0.00930269	0.00933305	0.00908069	0.00844758	0.00742401	0.00606963	0.00447785	0.0027514	0.000994889	-0.000680673	-0.00217265	-0.00338643	-0.00423645	-0.00467461	-0.00472093	-0.00447309	-0.0040407	-0.00352416	-0.00298947	-0.00246107	-0.00194596	-0.00145134	-0.000968579	-0.000456753	0.000148223	0.000909744	0.00187712	0.00307067	0.004479	0.00605292	0.00767737	0.00919677	0.0104356	0.0112409	0.0115356	0.0113514	0.0107651	0.00985806	0.00871964	0.00743995	0.00610349	0.00480074	0.00361665	0.00260768	0.00178847	0.00111949	0.000518779	-0.000103234	-0.000814865	-0.00164401	-0.00255628	-0.00346947	-0.00427462
18.7196	0.000289812	-0.000332867	-0.00112678	-0.00204695	-0.00299794	-0.00387195	-0.00457344	-0.00504718	-0.00526036	-0.00517554	-0.00472329	-0.00385882	-0.00259357	-0.00101067	0.00075561	0.00252376	0.00412647	0.00547118	0.00654501	0.00736694	0.00796183	0.00835402	0.008582	0.00870344	0.00879601	0.00892717	0.00911737	0.00930609	0.00936967	0.00916604	0.00858926	0.00761926	0.00630735	0.00474373	0.00302954	0.0012679	-0.000429369	-0.00195629	-0.00321761	-0.004124	-0.00462046	-0.00471957	-0.00450949	-0.00410317	-0.00360138	-0.00307428	-0.00254978	-0.00203671	-0.00154376	-0.00106554	-0.000564885	2.08697e-05	0.000756649	0.00169447	0.00285864	0.00424269	0.00580406	0.00743414	0.00898199	0.0102729	0.0111477	0.0115188	0.0114016	0.0108742	0.0100137	0.00890825	0.00764762	0.0063162	0.00500538	0.00380277	0.00276975	0.00192735	0.00124187	0.00063485	1.60235e-05	-0.000686692	-0.00150779	-0.00241938	-0.00334412	-0.00417523
18.7286	0.000399895	-0.000208946	-0.000989564	-0.00190495	-0.00286353	-0.00375854	-0.00449197	-0.00500499	-0.00526329	-0.00522836	-0.00483284	-0.00402597	-0.00281207	-0.00126692	0.000481954	0.00225683	0.00388466	0.00526439	0.0063756	0.00723388	0.00786282	0.00828517	0.00853688	0.00867386	0.00877322	0.00890581	0.00910021	0.00930527	0.00940004	0.0092437	0.00872285	0.00780737	0.00653976	0.00500656	0.00330712	0.00154297	-0.000173911	-0.00173391	-0.00304124	-0.00400324	-0.00455814	-0.00471146	-0.0045405	-0.0041618	-0.00367606	-0.00315739	-0.00263726	-0.00212641	-0.001635	-0.00116078	-0.000670433	-0.00010303	0.000607604	0.00151598	0.00265025	0.00400873	0.00555539	0.00718823	0.00876128	0.0101013	0.0110437	0.0114905	0.0114415	0.0109746	0.0101626	0.00909219	0.00785277	0.00652844	0.00521132	0.00399143	0.00293484	0.00206894	0.00136606	0.000751656	0.000135196	-0.000558857	-0.00137133	-0.00228092	-0.00321548	-0.00407067
18.7375	0.00050932	-8.62031e-05	-0.00085302	-0.0017623	-0.00272679	-0.00364106	-0.00440504	-0.00495619	-0.00525922	-0.00527306	-0.00493385	-0.00418495	-0.00302373	-0.00151848	0.000209902	0.00198849	0.00363924	0.00505276	0.00620086	0.00709544	0.00775872	0.00821184	0.00848817	0.00864174	0.0087487	0.00888284	0.0090805	0.00930033	0.00942454	0.0093138	0.00884831	0.00798812	0.00676655	0.00526598	0.00358376	0.00181972	8.54803e-05	-0.00150576	-0.00285753	-0.00387422	-0.0044876	-0.00469589	-0.00456596	-0.00421641	-0.00374805	-0.0032387	-0.00272345	-0.00221505	-0.00172508	-0.00125434	-0.000773501	-0.00022354	0.000462583	0.00134171	0.00244564	0.00377735	0.00530725	0.00694009	0.00853509	0.00992109	0.0109289	0.0114507	0.0114711	0.0110661	0.0103045	0.00927113	0.00805509	0.00673992	0.00541833	0.00418249	0.0031029	0.0022133	0.00149217	0.000869301	0.000254344	-0.000431405	-0.00123475	-0.00214107	-0.00308378	-0.00396117
18.7464	0.000618196	3.53511e-05	-0.000717276	-0.00161917	-0.00258792	-0.00351974	-0.00431282	-0.00490093	-0.00524804	-0.00530976	-0.00502631	-0.00433566	-0.00322842	-0.00176503	-6.00872e-05	0.00171911	0.00339049	0.00483646	0.00602085	0.00695166	0.00764949	0.00813395	0.00843577	0.00860698	0.0087224	0.00885831	0.00905842	0.00929126	0.00944323	0.00937641	0.00896562	0.00816133	0.00698742	0.00552163	0.00385906	0.00209776	0.000348572	-0.0012721	-0.00266668	-0.00373701	-0.00440877	-0.00467269	-0.00458567	-0.0042668	-0.00381719	-0.0033181	-0.00280828	-0.00230259	-0.00181403	-0.00134632	-0.000874182	-0.000340743	0.000321557	0.00117169	0.00224495	0.00354882	0.00506001	0.00669015	0.00830388	0.00973269	0.0108037	0.0113997	0.0114905	0.0111484	0.010439	0.00944478	0.00825424	0.00695034	0.00562617	0.00437577	0.0032739	0.00236045	0.0016203	0.000987892	0.000373525	-0.000304327	-0.00109821	-0.00200008	-0.00294924	-0.00384697
18.7554	0.000726633	0.00015574	-0.00058245	-0.00147579	-0.00244716	-0.00339479	-0.0042155	-0.00483939	-0.00522964	-0.00533857	-0.00511023	-0.00447798	-0.00342584	-0.00200624	-0.000327563	0.00144907	0.00313869	0.00461567	0.00583567	0.00680255	0.0075351	0.00805141	0.00837956	0.00856946	0.00869426	0.00883226	0.00903414	0.00927811	0.00945634	0.00943163	0.00907478	0.0083268	0.00720208	0.00577316	0.00413264	0.00237669	0.000615096	-0.0010332	-0.00246889	-0.0035917	-0.00432165	-0.00464178	-0.00459964	-0.00431277	-0.00388331	-0.00339546	-0.00289168	-0.00238902	-0.00190187	-0.00143679	-0.000972577	-0.000454729	0.000184487	0.00100596	0.00204829	0.00332335	0.00481398	0.00643881	0.00806811	0.00953651	0.0106683	0.0113373	0.0115006	0.0112213	0.0105659	0.0096128	0.0084499	0.00715939	0.00583457	0.00457112	0.00344775	0.00251044	0.00175055	0.00110753	0.000492802	-0.000177649	-0.000961783	-0.00185812	-0.00281211	-0.00372829
18.7643	0.000834756	0.00027498	-0.000448622	-0.00133232	-0.00230471	-0.00326644	-0.00411327	-0.00477172	-0.00520377	-0.00535966	-0.0051856	-0.00461182	-0.00361577	-0.00224183	-0.000592092	0.00117876	0.00288415	0.00439056	0.00564542	0.00664816	0.00741554	0.00796416	0.00831945	0.00852907	0.00866421	0.00880472	0.00900783	0.00926121	0.00946405	0.00947949	0.00917581	0.00848441	0.00741026	0.00602021	0.00440412	0.00265609	0.000884707	-0.000789332	-0.00226429	-0.00343837	-0.00422621	-0.00460315	-0.00460789	-0.00435416	-0.00394626	-0.00347066	-0.00297355	-0.00247428	-0.00198862	-0.00152582	-0.00106878	-0.000565594	5.13192e-05	0.000844529	0.00185578	0.00310115	0.00456948	0.00618649	0.00782824	0.00933299	0.010523	0.0112636	0.0115012	0.0112848	0.0106848	0.00977489	0.00864172	0.00736674	0.00604327	0.00476834	0.00362437	0.00266328	0.00188299	0.00122833	0.000612254	-5.1361e-05	-0.000825567	-0.00171537	-0.00267264	-0.00360539
18.7732	0.000942706	0.000393106	-0.000315868	-0.00118893	-0.0021608	-0.0031349	-0.00400632	-0.0046981	-0.00517054	-0.00537311	-0.00525247	-0.00473712	-0.00379803	-0.00247149	-0.00085326	0.000908574	0.00262719	0.00416135	0.00545024	0.00648853	0.0072908	0.00787214	0.00825532	0.00848569	0.00863217	0.00877571	0.0089796	0.00924081	0.00946667	0.00952022	0.00926876	0.00863401	0.00761169	0.00626247	0.0046731	0.00293556	0.00115705	-0.000540758	-0.00205315	-0.00327716	-0.00412246	-0.00455666	-0.00461042	-0.00439075	-0.00400584	-0.00354358	-0.00305381	-0.00255835	-0.00207428	-0.00161347	-0.00116289	-0.000673433	-7.80035e-05	0.000687399	0.00166749	0.00288243	0.00432683	0.00593358	0.00758472	0.00912257	0.0103679	0.0111789	0.0114912	0.0113388	0.0107955	0.00993076	0.00882939	0.0075721	0.00625199	0.00496725	0.00380368	0.00281897	0.00201772	0.00135039	0.000731952	7.45462e-05	-0.000689622	-0.00157202	-0.00253101	-0.00347853
